Data*Wrocław - Al. Wiśniowa (tlenek węgla [jednostka ug/m3])*Wrocław - Al. Wiśniowa (pył zawieszony PM2.5 [jednostka ug/m3])*Wrocław - Al. Wiśniowa (dwutlenek azotu [jednostka ug/m3])*Wrocław - ul. Bartnicza (dwutlenek azotu [jednostka ug/m3])*Wrocław - ul. Bartnicza (ozon [jednostka ug/m3])*Wrocław - ul. Orzechowa (pył zawieszony PM10 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (dwutlenek siarki [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (tlenek węgla [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (dwutlenek azotu [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (ozon [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM10 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM2.5 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM10 [jednostka ug/m3])
2023-05-01 01:00,0.66,19.93,64.48,18.21,14.01, ,4.58,0.50,29.76,10.16, ,20.84,26.46,
2023-05-01 02:00,0.69,20.98,63.35,14.39,18.10, ,4.75,0.47,30.26,4.58, ,17.98,23.59,
2023-05-01 03:00,0.85,21.99,51.68,13.24,12.75, ,4.77,0.51,31.26,4.01, ,19.98,24.56,
2023-05-01 04:00,0.66,25.56,41.65,14.88,11.39, ,4.70,0.54,35.58,3.88, ,24.12,29.43,
2023-05-01 05:00,0.71,21.15,42.27,14.42,6.59, ,4.67,0.51,17.43,6.04, ,25.76,31.73,
2023-05-01 06:00,0.59,29.10,39.80,9.38,16.14, ,4.95,0.44,11.13,24.90, ,26.62,31.71,
2023-05-01 07:00,0.46,23.29,28.04,6.60,43.26, ,5.92,0.37,7.79,39.61, ,22.37,27.94,
2023-05-01 08:00,0.37,15.85,16.27,5.61,62.89, ,7.08,0.30,5.47,63.95, ,17.81,24.20,
2023-05-01 09:00,0.34,15.32,13.13,6.29,83.58, ,7.54,0.27,4.26,82.53, ,13.51,19.53,
2023-05-01 10:00,0.31,7.59,18.74,5.27,93.06, ,6.67,0.30,2.60,95.29, ,10.65,16.48,
2023-05-01 11:00,0.32,6.83,19.68,5.05,96.66, ,6.95,0.26,2.89,97.51, ,10.77,15.92,
2023-05-01 12:00,0.35,6.93,24.47,4.40,101.88, ,7.27,0.27,5.04,99.16, ,9.83,15.36,
2023-05-01 13:00,0.35,9.06,16.89,4.07,106.80, ,6.92,0.27,6.80,106.04, ,8.49,13.30,
2023-05-01 14:00,0.36,5.96,19.77,3.92,110.13, ,6.88,0.28,2.74,109.44, ,8.65,13.56,
2023-05-01 15:00,0.34,10.74,21.93,4.23,111.23, ,7.68,0.27,2.96,108.22, ,9.26,13.43,
2023-05-01 16:00,0.33,4.93,20.70,3.82,115.24, ,7.38,0.27,2.78,112.75, ,9.09,14.32,
2023-05-01 17:00,0.37,2.01,29.82,3.14,114.65, ,5.45,0.27,2.87,114.23, ,7.57,12.94,
2023-05-01 18:00,0.45,12.06,41.34,3.39,109.03, ,5.06,0.29,2.98,110.65, ,7.46,13.54,
2023-05-01 19:00,0.59,13.27,68.20,4.97,98.11, ,4.99,0.32,6.48,101.26, ,9.06,16.49,
2023-05-01 20:00,0.59,18.46,61.50,8.60,87.71, ,4.83,0.36,10.50,89.52, ,10.73,18.82,
2023-05-01 21:00,0.58,19.73,51.81,9.60,82.33, ,5.07,0.38,15.08,77.21, ,12.61,20.68,
2023-05-01 22:00,0.44,16.35,32.83,8.21,76.41, ,4.38,0.32,11.97,77.85, ,10.41,15.62,
2023-05-01 23:00,0.45,13.74,38.81,8.63,69.69, ,4.41,0.33,18.20,70.98, ,10.62,19.90,
