Data*Wrocław - Al. Wiśniowa (tlenek węgla [jednostka ug/m3])*Wrocław - Al. Wiśniowa (pył zawieszony PM2.5 [jednostka ug/m3])*Wrocław - Al. Wiśniowa (dwutlenek azotu [jednostka ug/m3])*Wrocław - ul. Bartnicza (dwutlenek azotu [jednostka ug/m3])*Wrocław - ul. Bartnicza (ozon [jednostka ug/m3])*Wrocław - ul. Orzechowa (pył zawieszony PM10 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (dwutlenek siarki [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (dwutlenek azotu [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (ozon [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM10 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM2.5 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM10 [jednostka ug/m3])
2025-06-01 01:00,0.48,13.80,22.90,15.90,9.10, ,4.00,17.60,33.10, ,14.40,20.60,
2025-06-01 02:00,0.49,18.40,26.90,14.00,5.10, ,4.30,16.70,20.30, ,15.10,21.60,
2025-06-01 03:00,0.48,18.20,20.50,14.00,6.50, ,4.30,17.90,15.70, ,16.20,22.70,
2025-06-01 04:00,0.46,20.20,16.00,12.30,6.80, ,4.30,11.80,17.20, ,15.90,21.40,
2025-06-01 05:00,0.46,12.90,21.50,7.90,6.70, ,4.40,10.20,11.70, ,15.60,20.70,
2025-06-01 06:00,0.49,8.80,23.50,5.50,6.80, ,4.00,13.00,9.20, ,15.80,21.50,
2025-06-01 07:00,0.42,9.10,21.40,5.00,20.40, ,4.30,14.40,28.30, ,13.90,19.60,
2025-06-01 08:00,0.41,7.90,23.70,4.10,44.90, ,5.50,8.40,50.50, ,11.50,16.90,
2025-06-01 09:00,0.43,7.60,25.40,3.10,65.70, ,5.70,6.50,63.60, ,11.20,17.00,
2025-06-01 10:00,0.44,9.80,24.20,3.90,72.10, ,5.70,11.50,63.20, ,11.40,19.10,
2025-06-01 11:00,0.47,9.30,26.80,5.40,68.90, ,5.70,12.70,62.40, ,10.60,16.70,
2025-06-01 12:00,0.42,10.50,24.30,3.90,83.30, ,6.30,9.20,73.50, ,10.50,16.20,
2025-06-01 13:00,0.38,5.70,20.30,1.70,97.10, ,7.00,3.80,91.90, ,9.30,15.30,
2025-06-01 14:00,0.42,5.60,23.70,1.60,100.60, ,7.10,6.40,89.90, ,8.90,15.00,
2025-06-01 15:00,0.38,6.20,23.30,2.60,92.80, ,7.30,7.60,82.20, ,9.40,16.50,
