Data*Wrocław - Al. Wiśniowa (tlenek węgla [jednostka ug/m3])*Wrocław - Al. Wiśniowa (pył zawieszony PM2.5 [jednostka ug/m3])*Wrocław - Al. Wiśniowa (dwutlenek azotu [jednostka ug/m3])*Wrocław - ul. Bartnicza (dwutlenek azotu [jednostka ug/m3])*Wrocław - ul. Bartnicza (ozon [jednostka ug/m3])*Wrocław - ul. Orzechowa (pył zawieszony PM10 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (dwutlenek siarki [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (tlenek węgla [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (dwutlenek azotu [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (ozon [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM10 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM2.5 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM10 [jednostka ug/m3])
2024-02-01 01:00 ,36.20,32.50,17.70,23.30, ,6.20,0.58,28.40,19.40, ,34.40,38.50,
2024-02-01 02:00 ,36.60,29.10,17.30,16.30, ,6.20,0.57,22.90,20.60, ,30.50,33.80,
2024-02-01 03:00 ,34.90,34.50,21.50,8.90, ,6.00,0.58,24.80,11.90, ,31.30,34.30,
2024-02-01 04:00 ,27.30,46.20,21.70,11.10, ,6.30,0.51,22.00,27.40, ,24.60,27.00,
2024-02-01 05:00 ,22.80,47.50,16.20,29.50, ,5.80,0.45,17.30,39.20, ,18.60,26.40,
2024-02-01 06:00 ,16.70,57.10,19.70,30.80, ,6.20,0.40,18.20,39.10, ,14.90,19.00,
2024-02-01 07:00 ,22.90,68.80,20.30,40.30, ,6.20,0.39,19.20,43.40, ,12.10,15.40,
2024-02-01 08:00 ,15.60,58.50,23.20,40.20, ,6.10,0.36,20.20,44.80, ,11.00,16.50,
2024-02-01 09:00 ,12.10,41.50,20.20,46.10, ,6.10,0.37,22.10,43.50, ,11.30,18.00,
2024-02-01 10:00 ,12.40,38.30,20.40,48.60, ,6.00,0.36,19.80,45.60, ,11.20,20.50,
2024-02-01 11:00 ,8.40,38.80,17.80,47.20, ,6.00,0.34,18.70,47.20, ,8.70,12.40,
2024-02-01 12:00 ,12.10,42.20,12.50,52.20, ,6.00,0.32,18.60,47.30, ,6.30,7.80,
2024-02-01 13:00 ,11.80,36.70,14.50,50.20, ,5.90,0.33,16.10,49.20, ,7.10,13.60,
2024-02-01 14:00 ,8.60,36.00,7.70,65.40, ,5.90,0.32,8.70,65.20, ,5.20,7.30,
2024-02-01 15:00 ,7.10,32.10,7.90,68.20, ,6.20,0.30,7.60,71.90, ,4.60,6.20,
2024-02-01 16:00 ,8.50,45.90,8.10,71.50, ,5.70,0.31,9.90,70.40, ,4.60,6.90,
2024-02-01 17:00 ,10.80,54.80,8.70,70.60, ,5.70,0.31,10.80,69.90, ,4.90,7.60,
2024-02-01 18:00 ,10.60,49.90,8.20,71.10, ,5.10,0.31,13.10,66.00, ,5.50,8.10,
2024-02-01 19:00 ,7.50,37.00,14.60,61.30, ,5.10,0.34,13.50,63.10, ,6.90,9.70,
2024-02-01 20:00 ,12.20,25.90,15.60,60.50, ,5.30,0.32,9.70,67.20, ,7.60,11.20,
2024-02-01 21:00 ,6.10,31.60,10.10,65.10, ,5.50,0.30,9.30,66.60, ,7.90,10.70,
2024-02-01 22:00 ,7.10,23.10,17.60,54.40, ,5.60,0.31,9.10,64.50, ,8.60,11.90,
2024-02-01 23:00 ,11.00,14.60,12.00,60.50, ,5.70,0.30,8.00,65.30, ,8.50,11.70,
2024-02-02 00:00 ,11.30,10.90,8.00,63.50,21.50,5.50,0.31,6.00,66.20,23.20,8.70,11.60,
2024-02-02 01:00 ,8.70,8.30,11.40,58.20, ,5.20,0.31,5.60,65.00, ,8.70,11.30,
2024-02-02 02:00 ,6.80,9.70,6.50,62.50, ,5.30,0.29,4.60,65.00, ,8.10,10.70,
2024-02-02 03:00 ,8.40,11.20,5.40,61.70, ,5.00,0.33,5.00,62.60, ,8.00,10.10,
2024-02-02 04:00 ,9.50,8.80,6.50,59.70, ,4.60,0.32,5.50,61.80, ,8.40,11.20,
2024-02-02 05:00 ,7.40,15.50,5.40,63.70, ,4.30,0.31,3.90,66.40, ,8.00,10.70,
2024-02-02 06:00 ,12.40,33.20,8.10,61.20, ,4.10,0.32,5.20,65.30, ,8.60,12.30,
2024-02-02 07:00 ,13.60,52.80,7.80,61.60, ,3.70,0.34,10.90,58.80, ,12.40,30.60,
2024-02-02 08:00 ,8.80,52.00,15.80,51.10, ,3.50,0.37,26.90,39.50, ,16.20,47.10,
2024-02-02 09:00 ,10.40,40.80,17.90,48.20, ,4.20,0.36,19.90,45.40, ,11.80,24.80,
2024-02-02 10:00 ,12.60,28.20,16.40,48.70, ,4.40,0.35,18.90,45.70, ,11.90,18.80,
2024-02-02 11:00 ,12.50,28.50,14.70,52.10, ,4.60,0.31,11.60,56.40, ,11.70,18.50,
2024-02-02 12:00 ,11.80,26.80,10.70,60.20,  ,0.32,9.90,60.90, ,11.90,19.70,
2024-02-02 13:00 ,13.80,28.10,9.50,62.30,  ,0.33,10.70,60.80, ,13.00,27.60,
2024-02-02 14:00 ,12.80,42.00,10.50,61.30, ,4.40,0.33,13.60,58.80, ,10.40,17.70,
2024-02-02 15:00 ,14.80,50.60,10.70,63.80, ,4.40,0.36,14.40,59.90, ,8.60,12.20,
2024-02-02 16:00 ,21.90,53.90,12.50,54.50, ,4.60,0.41,22.00,45.80, ,11.20,14.30,
2024-02-02 17:00 ,18.60,59.10,14.40,49.00, ,4.30,0.42,23.80,37.90, ,12.10,16.00,
2024-02-02 18:00 ,25.80,62.90,17.30,41.20, ,4.10,0.44,24.50,34.60, ,12.60,17.10,
2024-02-02 19:00 ,25.30,56.10,15.80,42.70, ,4.60,0.46,26.30,33.60, ,15.70,20.00,
2024-02-02 20:00 ,23.90,55.90,15.90,41.70, ,4.50,0.44,22.60,37.40, ,15.80,19.90,
2024-02-02 21:00 ,17.60,50.00,16.60,40.00, ,4.30,0.45,22.90,35.50, ,17.10,22.00,
2024-02-02 22:00 ,20.40,46.90,21.50,35.80, ,4.30,0.41,17.40,46.90, ,12.40,16.20,
2024-02-02 23:00 ,15.50,18.40,9.60,57.50, ,3.80,0.34,9.00,58.40, ,8.40,11.30,
2024-02-03 00:00 ,9.90,18.30,11.30,52.40,9.30,4.60,0.34,9.00,55.80,9.40,9.10,11.70,
2024-02-03 01:00 ,10.80,12.30,10.40,53.60, ,4.80,0.34,7.70,57.60, ,11.20,16.30,
2024-02-03 02:00 ,10.70,8.00,12.10,49.50, ,4.80,0.33,7.10,55.50, ,11.40,17.40,
2024-02-03 03:00 ,8.90,5.10,11.40,50.80, ,4.20,0.33,5.80,57.50, ,9.50,12.70,
2024-02-03 04:00 ,8.10,5.10,11.80,51.50, ,4.50,0.31,5.00,59.50, ,8.30,10.40,
2024-02-03 05:00 ,7.30,8.00,9.60,52.00, ,4.90,0.30,5.30,57.30, ,7.70,9.10,
2024-02-03 06:00 ,7.60,12.20,11.30,49.50, ,4.60,0.29,4.90,57.50, ,7.40,8.20,
2024-02-03 07:00 ,3.60,17.40,10.40,52.00, ,4.90,0.30,7.30,56.00, ,7.30,8.30,
2024-02-03 08:00 ,4.40,10.40,11.70,50.90, ,4.90,0.29,11.20,52.70, ,8.40,10.30,
2024-02-03 09:00 ,6.90,12.30,12.60,50.30, ,4.60,0.30,9.80,54.80, ,8.80,10.40,
2024-02-03 10:00 ,10.50,14.20,10.60,53.20, ,4.60,0.29,8.00,56.90, ,6.80,8.60,
2024-02-03 11:00 ,6.20,14.90,8.70,53.40, ,4.00,0.30,7.30,55.10, ,6.20,8.50,
2024-02-03 12:00 ,6.20,16.80,7.00,54.30, ,4.20,0.32,7.20,54.80, ,6.70,9.10,
2024-02-03 13:00 ,4.60,20.90,8.10,53.70, ,4.20,0.32,7.80,54.20, ,6.60,9.50,
2024-02-03 14:00 ,6.50,19.20,8.50,54.80, ,4.10,0.31,7.30,56.30, ,5.20,6.40,
2024-02-03 15:00 ,6.40,18.30,10.60,51.60, ,4.40,0.31,6.90,56.60, ,4.70,5.50,
2024-02-03 16:00 ,5.90,20.40,8.50,54.80, ,4.60,0.30,8.30,56.10, ,4.20,4.80,
2024-02-03 17:00 ,4.00,23.40,12.10,50.70, ,4.90,0.30,9.20,54.40, ,4.60,5.50,
2024-02-03 18:00 ,3.50,20.50,12.80,46.40, ,4.80,0.31,7.70,53.00, ,5.10,6.20,
2024-02-03 19:00 ,4.50,23.60,13.60,44.30, ,4.40,0.31,8.60,50.50, ,5.00,5.70,
2024-02-03 20:00 ,7.30,21.10,14.30,46.20, ,4.70,0.32,9.40,51.70, ,5.90,6.40,
2024-02-03 21:00 ,8.40,16.00,14.70,44.20, ,4.40,0.31,7.60,52.50, ,6.00,6.50,
2024-02-03 22:00 ,6.80,18.20,8.00,52.80, ,4.40,0.30,6.20,56.40, ,6.10,6.50,
2024-02-03 23:00 ,3.80,10.90,10.00,52.20, ,4.30,0.31,6.80,55.90, ,6.30,7.20,
2024-02-04 00:00 ,9.90,11.70,5.50,56.50,5.90,3.80,0.32,5.60,58.00,5.30,5.60,6.00,
2024-02-04 01:00 ,9.70,13.60,7.80,54.00, ,3.50,0.33,7.00,54.80, ,6.00,6.60,
2024-02-04 02:00 ,5.70,4.70,3.60,70.60, ,3.70,0.27,1.80,74.60, ,3.20,3.50,
2024-02-04 03:00 ,2.50,6.80,2.80,72.50, ,4.10,0.28,1.80,73.90, ,3.40,3.90,
2024-02-04 04:00 ,8.40,5.00,4.90,63.50, ,3.60,0.31,6.30,62.30, ,4.00,4.60,
2024-02-04 05:00 ,7.00,5.50,5.00,68.70, ,4.00,0.28,3.40,73.00, ,3.70,4.10,
2024-02-04 06:00 ,4.70,9.20,3.50,75.60, ,3.90,0.28,1.80,79.00, ,3.70,4.40,
2024-02-04 07:00 ,2.90,14.50,4.00,74.30, ,3.70,0.28,2.20,77.00, ,3.90,4.90,
2024-02-04 08:00 ,6.80,19.00,3.30,73.50, ,3.40,0.27,4.40,74.00, ,4.40,5.40,
2024-02-04 09:00 ,4.90,18.60,4.50,72.60, ,3.30,0.30,4.50,73.00, ,5.20,6.50,
2024-02-04 10:00 ,6.00,18.90,5.60,72.90, ,3.70,0.29,4.00,75.20, ,5.40,6.60,
2024-02-04 11:00 ,7.00,18.50,7.30,73.20, ,3.90,0.31,4.50,76.00, ,4.80,6.30,
2024-02-04 12:00 ,6.40,16.90,8.60,68.90, ,4.50,0.31,5.00,72.80, ,5.70,7.20,
2024-02-04 13:00 ,9.60,15.90,9.60,62.10, ,4.80,0.31,5.90,66.30, ,7.40,9.00,
