Data*Wrocław - Al. Wiśniowa (tlenek węgla [jednostka ug/m3])*Wrocław - Al. Wiśniowa (pył zawieszony PM2.5 [jednostka ug/m3])*Wrocław - Al. Wiśniowa (dwutlenek azotu [jednostka ug/m3])*Wrocław - ul. Bartnicza (dwutlenek azotu [jednostka ug/m3])*Wrocław - ul. Bartnicza (ozon [jednostka ug/m3])*Wrocław - ul. Orzechowa (pył zawieszony PM10 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (dwutlenek siarki [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (tlenek węgla [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (dwutlenek azotu [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (ozon [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM10 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM2.5 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM10 [jednostka ug/m3])
2020-01-01 01:00,0.36,40.78,19.04,4.65,60.91, ,3.17,0.17,5.51,65.90, ,15.72,19.07,
2020-01-01 02:00,0.40,13.79,27.25,4.35,60.96, ,1.98,0.18,5.03,65.70, ,9.03,11.60,
2020-01-01 03:00,0.39,11.85,27.96,3.12,60.87, ,1.98,0.18,5.04,64.74, ,8.64,11.26,
2020-01-01 04:00,0.36,14.00,21.71,3.67,59.91, ,2.05,0.18,5.83,61.74, ,9.63,12.40,
2020-01-01 05:00,0.33,10.65,17.98,3.17,60.55, ,1.63,0.17,4.95,65.21, ,8.48,11.98,
2020-01-01 06:00,0.30,8.04,18.65,5.17,56.50, ,2.04,0.17,4.93,62.28, ,8.73,12.14,
2020-01-01 07:00,0.29,12.28,16.60,5.56,55.87, ,2.02,0.17,5.01,62.17, ,9.22,12.41,
2020-01-01 08:00,0.32,10.71,17.94,3.87,57.22, ,2.20,0.17,5.41,59.84, ,9.71,12.95,
2020-01-01 09:00,0.34,10.51,21.01,4.88,52.60, ,2.26,0.18,8.23,55.13, ,9.76,13.82,
2020-01-01 10:00,0.29,10.92,12.16,4.66,56.81, ,2.29,0.18,5.81,60.89, ,10.95,15.32,
2020-01-01 11:00,0.26,11.60,10.70,2.02,63.27, ,2.49,0.18,4.78,64.65, ,11.85,16.99,
2020-01-01 12:00,0.27,12.94,12.13,4.60,61.61, ,4.12,0.17,6.36,63.98, ,11.52,17.23,
2020-01-01 13:00,0.30,13.94,15.07,8.31,56.16, ,5.04,0.18,8.88,61.32, ,12.20,17.45,
2020-01-01 14:00,0.36,15.31,20.61,6.08,58.20, ,4.31,0.19,9.75,60.82, ,11.96,17.41,
2020-01-01 15:00,0.37,17.41,22.44,9.01,55.91, ,3.66,0.19,10.59,60.46, ,15.04,33.13,
2020-01-01 16:00,0.38,17.41,25.02,13.79,49.04, ,3.70,0.21,11.23,58.23, ,14.21,19.63,
2020-01-01 17:00,0.52,24.24,36.40,19.65,44.84, ,3.55,0.22,14.96,54.10, ,15.68,19.59,
2020-01-01 18:00,0.57,25.84,45.71,12.32,50.51, ,5.32,0.27,16.29,50.96, ,19.01,23.03,
2020-01-01 19:00,0.79,37.00,60.51,18.47,43.13, ,6.70,0.33,25.34,40.81, ,23.41,28.17,
2020-01-01 20:00,0.98,39.56,68.78,22.60,34.84, ,4.44,0.34,22.05,41.89, ,27.01,31.57,
2020-01-01 21:00,1.03,49.31,62.68,31.57,19.89, ,19.71,0.39,28.70,32.45, ,32.13,37.11,
2020-01-01 22:00,1.03,45.12,66.34,40.82,6.23, ,9.26,0.38,25.74,32.24, ,33.19,38.12,
2020-01-01 23:00,1.12,46.77,67.98,30.53,4.02, ,5.68,0.45,36.37,15.87, ,34.78,38.75,
2020-01-02 00:00,0.89,41.11,49.28,29.29,3.34,77.58,4.12,0.50,39.99,8.09,82.23,37.13,40.99,
2020-01-02 01:00,1.37,67.95,44.58,28.12,3.87, ,3.60,0.46,38.65,8.38, ,38.57,41.53,
2020-01-02 02:00,1.32,69.86,37.30,27.42,4.90, ,3.55,0.56,36.55,6.17, ,40.94,44.17,
2020-01-02 03:00,1.07,64.00,38.37,21.30,2.76, ,3.92,0.72,35.41,4.75, ,46.15,49.03,
2020-01-02 04:00,1.00,55.91,36.09,17.92,2.14, ,5.23,1.04,35.42,5.36, ,62.48,65.48,
2020-01-02 05:00,0.83,53.43,33.56,19.54,4.45, ,4.34,0.78,29.79,10.25, ,61.91,64.51,
2020-01-02 06:00,0.84,52.15,48.40,21.95,8.51, ,4.55,0.54,36.60,8.62, ,47.34,50.02,
2020-01-02 07:00,1.40,61.70,75.58,17.84,3.28, ,5.39,1.10,38.40,5.06, ,64.78,67.98,
2020-01-02 08:00,1.56,60.78,71.32,29.45,1.72, ,5.81,1.33,41.45,5.19, ,78.09,82.49,
2020-01-02 09:00,1.47,63.78,70.91,22.37,2.11, ,7.42,1.41,49.02,5.66, ,81.11,85.98,
2020-01-02 10:00,1.44,57.50,78.03,20.53,5.51, ,10.06,1.41,53.67,12.87, ,85.70,94.27,
2020-01-02 11:00 ,56.18, ,19.01,13.50, ,12.93,1.09,49.72,14.84, ,73.17,87.61,
2020-01-02 12:00,0.87,44.16,54.86, ,18.31, ,13.98,0.80,44.97,17.62, ,60.75,76.90,
2020-01-02 13:00,0.82,52.57,53.73, ,19.97, ,14.44,0.76,46.49,18.51, ,64.79,83.68,
2020-01-02 14:00,0.93,53.44,68.89, ,20.22, ,8.31,0.70,43.98,14.84, ,53.73,70.00,
2020-01-02 15:00,1.05,57.81,66.79,22.12,23.34, ,8.29,0.86,49.94,13.74, ,61.17,81.32,
2020-01-02 16:00,1.87,67.74,95.10,30.17,14.27, ,8.38,1.34,62.94,12.87, ,71.16,98.97,
2020-01-02 17:00,1.91,72.30,85.90,39.71,3.87, ,15.17,1.20,56.31,15.17, ,88.26,105.36,
2020-01-02 18:00,1.36,65.28,65.75,39.28,4.15, ,10.03,1.20,53.96,13.41, ,73.55,83.65,
2020-01-02 19:00,1.41,77.81,79.49,36.33,7.05, ,10.25,1.19,55.46,14.16, ,76.88,85.12,
2020-01-02 20:00,1.36,91.00,61.80,33.36,8.75, ,13.34,1.19,52.39,16.37, ,87.81,97.72,
2020-01-02 21:00,1.59,99.81,67.62,38.46,6.58, ,14.78,1.03,48.08,16.27, ,93.28,104.02,
2020-01-02 22:00,1.48,93.73,55.38,33.64,4.11, ,11.01,1.00,43.60,15.09, ,96.77,104.54,
2020-01-02 23:00,1.70,89.83,66.01,29.29,3.36, ,9.88,1.21,42.28,18.28, ,105.45,112.08,
2020-01-03 00:00,1.77,90.11,61.84,25.64,2.54,48.21,11.21,1.34,40.89,20.07,50.74,117.96,123.88,
2020-01-03 01:00,1.86,94.38,52.80,24.40,3.15, ,10.37,1.41,38.32,20.41, ,131.23,136.16,
2020-01-03 02:00,1.64,78.98,49.62,21.03,3.28, ,9.35,1.53,37.09,20.19, ,133.32,138.01,
2020-01-03 03:00,0.69,49.00,46.57,19.30,2.86, ,10.12,0.91,41.24,13.63, ,91.96,95.98,
2020-01-03 04:00,0.88,49.88,59.25,14.13,1.67, ,8.93,0.69,45.70,10.97, ,65.27,68.15,
2020-01-03 05:00,1.12,65.84,44.41,22.25,4.01, ,6.87,0.86,42.08,11.87, ,74.44,77.62,
2020-01-03 06:00,1.55,80.17,69.20,13.79,1.67, ,6.10,1.07,38.05,12.79, ,80.31,83.83,
2020-01-03 07:00,2.13,83.20,86.31,14.62,2.08, ,6.91,1.27,42.83,13.62, ,84.51,87.73,
2020-01-03 08:00,1.98,88.89,64.70,23.75,2.79, ,10.61,1.47,50.22,15.33, ,90.42,96.33,
2020-01-03 09:00,1.58,78.21,66.32,23.17,2.42, ,13.49,1.36,54.66,16.60, ,99.84,113.49,
2020-01-03 10:00,1.31,62.22,77.34,29.60,4.07, ,14.33,0.98,54.66,15.74, ,79.33,91.91,
2020-01-03 11:00,1.00,99.64,64.74,33.34,7.90, ,10.48,0.50,39.33,24.57, ,40.35,52.14,
2020-01-03 12:00,0.68,38.02,55.55,18.94,27.41, ,9.63,0.48,38.63,27.29, ,37.50,49.75,
2020-01-03 13:00,0.54,18.94,42.72,9.93,48.66, ,5.00,0.26,18.13,45.77, ,17.15,24.84,
2020-01-03 14:00,0.56,18.70,49.50,12.04,47.70, ,4.48,0.28,20.08,43.24, ,17.13,21.43,
2020-01-03 15:00,0.60,22.80,49.56,16.77,40.38, ,4.26,0.29,23.99,39.17, ,17.65,24.84,
2020-01-03 16:00,0.65,19.22,59.97,15.17,41.75, ,4.80,0.31,26.86,35.98, ,17.69,25.51,
2020-01-03 17:00,0.69,21.58,58.99,14.97,39.00, ,4.26,0.30,27.92,35.28, ,16.03,22.03,
2020-01-03 18:00,0.65,19.67,55.33,14.95,38.91, ,4.29,0.29,25.35,37.59, ,15.87,21.65,
2020-01-03 19:00,0.62,22.42,52.71,14.92,39.26, ,4.19,0.28,21.71,41.07, ,17.13,23.24,
2020-01-03 20:00,0.54,20.97,38.52,11.25,44.72, ,3.89,0.28,17.04,43.87, ,16.17,19.72,
2020-01-03 21:00,0.56,23.45,36.47,11.89,41.68, ,4.35,0.29,16.76,41.37, ,19.12,21.84,
2020-01-03 22:00,0.53,16.00,32.09,12.19,37.13, ,4.09,0.29,16.95,37.01, ,17.38,19.46,
2020-01-03 23:00,0.48,15.12,28.81,13.17,32.67, ,4.07,0.30,17.70,33.11, ,14.09,15.25,
2020-01-04 00:00,0.45,20.58,19.55,12.03,33.06,10.22,4.26,0.29,14.25,35.21,11.23,16.81,17.86,
2020-01-04 01:00,0.45,15.77,20.42,10.97,32.92, ,3.73,0.21,12.68,35.36, ,15.80,16.63,
2020-01-04 02:00,0.40,6.20,14.34,11.79,30.80, ,3.08,0.20,11.76,34.35, ,9.67,10.59,
2020-01-04 03:00,0.37,4.09,10.48,13.55,28.65, ,2.79,0.15,8.03,40.19, ,4.70,5.22,
2020-01-04 04:00,0.35,4.67,9.46,9.15,32.38, ,2.47,0.15,8.25,37.15, ,4.25,5.03,
2020-01-04 05:00,0.29,3.31,7.58,4.05,55.07, ,2.16,0.11,4.66,60.37, ,2.81,4.23,
2020-01-04 06:00,0.28,4.09,13.19,4.28,69.36, ,1.97,0.09,3.00,74.15, ,4.93,8.03,
2020-01-04 07:00,0.33,4.52,19.86,4.15,68.63, ,1.91,0.10,4.94,69.86, ,5.99,9.85,
2020-01-04 08:00,0.36,4.44,24.75,6.17,64.10, ,2.18,0.11,13.60,59.90, ,10.27,27.13,
2020-01-04 09:00,0.37,5.17,26.72,12.99,57.85, ,2.50,0.12,14.91,59.82, ,7.56,12.97,
2020-01-04 10:00,0.37,9.06,27.28,9.84,58.85, ,2.82,0.12,12.32,60.41, ,9.13,13.65,
2020-01-04 11:00,0.39,10.27,21.24,11.89,58.18, ,2.61,0.14,9.34,64.59, ,8.50,12.78,
2020-01-04 12:00,0.39,9.86,19.86,11.34,60.99, ,2.19,0.12,7.45,68.34, ,8.05,14.62,
2020-01-04 13:00,0.39,7.45,24.32,8.73,63.84, ,2.14,0.13,8.99,66.81, ,6.83,10.89,
2020-01-04 14:00,0.38,8.31,25.60,9.73,60.93, ,1.95,0.13,9.02,65.71, ,7.71,13.55,
2020-01-04 15:00,0.42,6.56,28.26,9.39,61.33, ,1.91,0.14,10.03,64.29, ,6.03,7.77,
2020-01-04 16:00,0.38,10.65,22.49,9.71,61.80, ,1.80,0.14,9.33,65.80, ,4.85,6.28,
2020-01-04 17:00,0.40,10.42,26.24,10.07,57.85, ,1.61,0.15,9.14,61.98, ,4.37,5.17,
2020-01-04 18:00,0.41,7.57,17.33,11.37,53.02, ,1.97,0.16,8.33,60.16, ,4.05,4.53,
2020-01-04 19:00,0.43,5.04,23.29,7.49,61.79, ,1.83,0.16,8.09,61.42, ,3.76,4.61,
2020-01-04 20:00,0.40,8.94,26.56,5.17,63.96, ,1.95,0.16,7.50,66.84, ,4.07,4.91,
2020-01-04 21:00,0.37,6.01,19.10,5.19,67.05, ,2.06,0.14,5.35,73.16, ,3.83,5.28,
2020-01-04 22:00,0.41,9.64,25.11,5.69,69.73, ,1.90,0.14,4.69,74.26, ,3.69,5.28,
2020-01-04 23:00,0.36,6.84,16.17,4.61,68.92, ,1.83,0.14,4.71,73.32, ,4.50,6.72,
2020-01-05 00:00,0.29,8.48,10.77,2.87,70.64,21.63,1.66,0.13,3.29,73.98,17.95,4.69,6.76,
2020-01-05 01:00,0.27,7.17,5.32,2.57,68.80, ,1.92,0.14,3.47,71.42, ,5.03,7.86,
2020-01-05 02:00,0.26, ,6.20,2.47,66.69, ,1.83,0.14,3.46,69.72, ,5.00,7.64,
2020-01-05 03:00,0.26, ,5.48,1.86,65.80, ,1.82,0.14,3.12,68.17, ,5.18,8.18,
2020-01-05 04:00,0.25,4.73,4.79,2.69,62.48, ,1.96,0.15,3.67,64.79, ,5.20,8.32,
2020-01-05 05:00,0.26,4.15,6.92,3.80,59.85, ,1.96,0.14,3.97,63.40, ,4.97,7.56,
2020-01-05 06:00,0.26,4.19,5.56,4.94,56.64, ,1.87,0.14,3.86,60.80, ,4.95,7.82,
2020-01-05 07:00,0.28,4.09,10.80,6.67,52.85, ,2.00,0.14,3.98,58.80, ,5.13,7.51,
2020-01-05 08:00,0.27,5.01,11.30,5.37,52.98, ,1.96,0.15,4.54,57.56, ,5.35,8.33,
2020-01-05 09:00,0.30,8.25,15.04,4.66,53.16, ,2.02,0.15,4.93,56.48, ,5.90,9.20,
2020-01-05 10:00,0.34,8.63,11.69,3.96,53.02, ,2.08,0.16,6.03,54.84, ,6.59,9.28,
2020-01-05 11:00,0.36,7.39,14.93,3.95,53.26, ,2.36,0.16,5.79,56.12, ,6.70,10.05,
2020-01-05 12:00,0.36,9.94,18.41,4.26,54.62, ,2.30,0.16,5.74,56.10, ,6.68,9.78,
2020-01-05 13:00,0.39,10.15,21.05,3.56,56.43, ,2.24,0.17,7.00,55.33, ,7.23,10.95,
2020-01-05 14:00,0.39,8.18,17.58,3.44,58.63, ,2.23,0.17,7.39,56.51, ,7.46,11.65,
2020-01-05 15:00,0.44,5.27,25.88,5.49,55.29, ,2.15,0.17,8.01,57.16, ,7.32,11.34,
2020-01-05 16:00,0.57,10.57,46.06,8.45,50.97, ,2.40,0.19,10.09,53.83, ,7.52,11.27,
2020-01-05 17:00,0.61,18.96,43.53,15.22,40.38, ,3.31,0.24,17.92,40.34, ,13.39,17.22,
2020-01-05 18:00,0.67,18.11,53.01,25.10,25.61, ,3.78,0.31,25.70,31.62, ,20.32,24.15,
