Data*Wrocław - Al. Wiśniowa (tlenek węgla [jednostka ug/m3])*Wrocław - Al. Wiśniowa (pył zawieszony PM2.5 [jednostka ug/m3])*Wrocław - Al. Wiśniowa (dwutlenek azotu [jednostka ug/m3])*Wrocław - ul. Bartnicza (dwutlenek azotu [jednostka ug/m3])*Wrocław - ul. Bartnicza (ozon [jednostka ug/m3])*Wrocław - ul. Orzechowa (pył zawieszony PM10 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (dwutlenek siarki [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (dwutlenek azotu [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (ozon [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM10 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM2.5 [jednostka ug/m3])*Wrocław - wyb. Conrada-Korzeniowskiego (pył zawieszony PM10 [jednostka ug/m3])
2025-03-01 01:00,0.56,28.60,31.90,23.70,44.50, ,4.40,23.90,37.20, ,21.00,29.80,
2025-03-01 02:00,0.48,27.60,30.40,18.90,44.80, ,3.90,21.00,36.10, ,20.90,28.30,
2025-03-01 03:00,0.38,17.20,14.90,16.60,44.90, ,4.00,18.40,39.00, ,20.30,27.60,
2025-03-01 04:00,0.34,19.00,10.70,19.00,40.30, ,4.70,9.30,45.20, ,17.30,23.20,
2025-03-01 05:00,0.32,8.70,14.90,8.50,41.90, ,3.90,7.90,37.70, ,16.70,44.00,
2025-03-01 06:00,0.37,11.70,18.20,8.30,33.60, ,3.50,8.00,30.50, ,9.90,11.70,
2025-03-01 07:00,0.43,9.90,21.50,6.10,38.30, ,3.50,8.70,33.60, ,8.20,9.80,
2025-03-01 08:00,0.46,9.70,24.80,6.70,40.30, ,3.60,8.80,36.90, ,8.30,9.90,
2025-03-01 09:00,0.48,7.20,24.60,6.80,47.90, ,3.50,8.50,43.30, ,8.50,10.90,
2025-03-01 10:00,0.45,7.60,22.50,7.60,57.10, ,3.40,8.80,54.80, ,8.90,11.30,
2025-03-01 11:00,0.41,4.70,22.40,5.00,67.40, ,3.60,8.20,60.80, ,9.20,11.10,
2025-03-01 12:00,0.41,10.80,26.60,4.00,70.30, ,4.00,7.30,65.30, ,9.20,11.30,
2025-03-01 13:00,0.42,11.20,27.90,4.60,71.70, ,4.60,11.00,62.80, ,8.60,10.10,
2025-03-01 14:00,0.45,15.30,38.20,4.30,69.00, ,4.90,9.30,61.50, ,8.70,13.00,
2025-03-01 15:00,0.40,9.10,31.10,4.10,69.30, ,4.10,7.90,61.30, ,9.20,15.10,
2025-03-01 16:00,0.46,10.30,29.20,5.80,65.90, ,4.30,8.00,62.10, ,10.20,14.40,
2025-03-01 17:00,0.42,15.40,32.20,7.10,63.40, ,3.70,10.40,57.50, ,10.70,15.30,
2025-03-01 18:00,0.53,11.30,49.90,8.30,59.90, ,3.20,12.90,52.50, ,11.30,16.00,
2025-03-01 19:00,0.55,16.10,47.60,10.60,55.20, ,2.90,14.30,49.10, ,12.50,17.30,
2025-03-01 20:00,0.60,18.90,49.50,12.40,51.40, ,2.40,14.40,48.10, ,12.80,18.30,
2025-03-01 21:00,0.49,14.60,32.40,8.10,59.20, ,2.40,13.40,51.90, ,12.10,17.50,
2025-03-01 22:00,0.44,11.60,29.70,6.20,57.70, ,2.30,12.90,48.70, ,13.80,18.90,
2025-03-01 23:00,0.43,15.60,26.90,6.50,54.50, ,1.80,13.30,45.10, ,14.20,19.10,
2025-03-02 00:00,0.45,15.50,23.20,8.20,51.30,18.40,1.70,10.30,46.10,19.00,15.00,19.70,
2025-03-02 01:00,0.38,20.80,17.90,7.20,50.20, ,2.10,9.90,43.20, ,16.50,22.10,
2025-03-02 02:00,0.43,15.90,17.90,8.70,45.60, ,2.20,9.50,43.70, ,15.20,19.90,
2025-03-02 03:00,0.38,22.90,14.60,9.50,45.20, ,2.10,9.10,39.90, ,16.30,20.90,
2025-03-02 04:00,0.34,16.80,10.80,6.70,49.60, ,2.50,7.50,42.90, ,17.00,21.70,
2025-03-02 05:00,0.30,9.50,9.10,5.30,56.20, ,2.80,6.40,50.20, ,17.70,22.50,
2025-03-02 06:00,0.33,15.60,12.40,4.70,56.60, ,2.90,7.70,43.80, ,15.80,20.10,
2025-03-02 07:00,0.34,14.60,15.80,6.90,50.10, ,2.40,7.50,38.90, ,16.20,20.90,
2025-03-02 08:00,0.36,20.80,17.10,7.50,47.10, ,1.80,7.90,37.20, ,17.50,22.70,
2025-03-02 09:00,0.36,19.30,14.70,8.10,47.50, ,1.70,7.90,42.50, ,19.30,25.30,
2025-03-02 10:00,0.36,20.50,15.10,6.70,47.70, ,2.60,7.80,45.80, ,19.30,25.40,
2025-03-02 11:00,0.36,16.40,13.90,6.10,52.90, ,2.40,6.70,47.10, ,16.90,22.70,
2025-03-02 12:00,0.42,17.60,19.10,5.90,52.10, ,2.40,7.00,48.70, ,14.90,20.10,
